,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,accident_severity,speed_excess_kmh,is_night
3921,5,5,1,2,0,5,4,1,49.58,50,752.7,1,31.0,17.7,4,0.0,1.0,0.0,0,0.0,1
3922,2,19,2,2,1,4,0,1,83.55,30,354.2,2,32.0,3.3,1,1.0,0.0,4.0,2,53.55,0
3923,3,11,4,1,0,0,0,3,98.59,80,237.5,4,24.0,16.7,5,1.0,0.0,3.0,2,18.590000000000003,0
3924,3,4,3,1,0,0,1,1,41.85,50,501.2,1,46.0,7.0,1,0.0,1.0,0.0,0,0.0,1
3925,6,20,5,4,2,2,1,4,53.7,30,732.0,1,23.0,10.1,3,0.0,1.0,0.0,0,23.700000000000003,0
3926,1,10,4,4,2,2,3,3,71.14,120,511.1,1,32.0,17.9,5,0.0,1.0,2.0,1,0.0,0
3927,6,16,3,1,3,1,0,4,46.95,60,848.3,2,31.0,19.5,2,0.0,1.0,0.0,0,0.0,0
3928,6,8,6,0,3,2,0,1,64.0,60,470.0,1,16.0,10.3,0,0.0,1.0,3.0,1,4.0,0
3929,3,5,2,4,0,3,4,4,67.87,60,715.8,6,42.0,5.9,0,0.0,1.0,0.0,1,7.8700000000000045,1
3930,4,7,6,1,3,2,0,3,70.7,80,868.2,1,40.0,21.4,0,0.0,1.0,0.0,0,0.0,0
3931,2,17,4,4,1,0,4,4,97.49,50,343.0,2,41.0,8.7,3,1.0,1.0,3.0,2,47.489999999999995,0
3932,0,21,4,2,0,3,1,4,42.67,60,818.3,1,27.0,17.9,1,0.0,1.0,1.0,0,0.0,1
3933,5,6,4,4,3,1,4,3,136.01,100,178.7,2,37.0,12.5,5,0.0,0.0,3.0,2,36.00999999999999,0
3934,1,10,0,2,0,5,4,3,86.77,30,554.4,1,58.0,7.1,4,0.0,1.0,1.0,1,56.769999999999996,0
3936,6,4,2,1,1,0,4,4,61.28,30,387.7,2,16.0,3.6,2,0.0,1.0,0.0,1,31.28,1
3937,4,11,3,4,1,2,1,3,56.71,30,721.4,2,35.0,7.9,4,0.0,0.0,0.0,0,26.71,0
3938,0,7,6,1,0,5,4,2,102.08,50,393.5,1,37.0,12.8,2,0.0,1.0,1.0,2,52.08,0
3939,6,15,1,4,0,0,4,1,66.61,100,501.2,1,49.0,13.6,1,1.0,1.0,2.0,1,0.0,0
3940,4,14,3,2,0,3,4,0,29.0,100,846.7,5,22.0,14.3,0,0.0,1.0,0.0,0,0.0,0
3941,0,6,5,3,0,2,0,1,58.75,60,729.6,1,18.0,9.7,0,0.0,1.0,0.0,0,0.0,0
3942,1,11,5,4,0,5,1,1,102.78,80,501.2,3,27.0,7.1,1,0.0,1.0,3.0,2,22.78,0
3944,6,9,4,4,3,2,3,0,58.92,100,753.0,3,34.0,7.2,5,0.0,1.0,0.0,0,0.0,0
3945,6,8,4,4,0,5,3,4,38.96,60,821.8,1,46.0,6.8,1,0.0,1.0,0.0,0,0.0,0
3946,5,21,4,0,0,3,3,3,94.45,120,251.1,3,39.0,0.4,5,1.0,0.0,2.0,2,0.0,1
3947,2,11,4,3,3,2,0,1,97.72,120,268.4,5,28.0,13.8,1,0.0,1.0,3.0,2,0.0,0
3948,4,19,1,3,0,3,3,1,62.98,60,464.1,1,49.0,18.1,2,0.0,1.0,2.0,1,2.979999999999997,0
3949,6,9,0,0,2,5,1,1,39.48,80,789.8,3,37.0,8.4,3,0.0,1.0,0.0,0,0.0,0
3950,0,21,2,4,0,2,0,1,111.2,100,110.1,3,41.0,4.3,0,0.0,1.0,3.0,2,11.200000000000003,1
3951,0,7,3,1,3,5,4,1,105.66,60,322.2,2,35.0,13.9,5,0.0,1.0,4.0,2,45.66,0
3952,0,1,5,1,0,2,1,1,45.39,100,697.5,4,59.0,14.2,3,0.0,1.0,0.0,0,0.0,1
3953,3,19,2,3,0,0,0,1,45.54,80,501.2,1,42.0,6.1,3,0.0,0.0,0.0,0,0.0,0
3954,0,9,3,4,0,2,0,1,99.32,80,301.6,6,48.0,3.0,4,0.0,0.0,4.0,2,19.319999999999993,0
3956,4,7,2,1,1,3,0,3,46.34,60,921.4,2,41.0,1.2,5,0.0,0.0,1.0,0,0.0,0
3957,1,15,5,4,2,1,3,0,49.42,50,430.5,2,37.0,9.5,3,0.0,0.0,1.0,1,0.0,0
3958,1,15,6,4,0,5,4,4,64.86,50,501.2,4,36.0,11.9,1,0.0,0.0,0.0,1,14.86,0
3959,5,7,4,4,0,1,4,1,48.9,80,972.5,1,55.0,19.6,5,0.0,1.0,0.0,0,0.0,0
3960,5,21,1,1,0,1,0,1,124.82,30,236.4,2,16.0,14.0,4,0.0,0.0,3.0,2,94.82,1
3961,3,8,2,3,1,0,0,1,106.01,50,241.1,4,46.0,7.6,4,0.0,1.0,4.0,2,56.010000000000005,0
3962,6,22,5,4,0,0,1,3,117.84,30,417.6,1,57.0,8.0,5,0.0,0.0,5.0,2,87.84,1
3963,5,4,2,3,2,2,0,1,87.35,80,207.0,3,50.0,14.0,3,0.0,0.0,2.0,2,7.349999999999994,1
3964,0,20,1,0,0,0,4,1,41.69,120,649.1,1,37.0,5.7,5,0.0,1.0,0.0,0,0.0,0
3965,4,13,5,3,1,0,0,3,54.73,60,672.4,1,37.0,0.0,5,0.0,1.0,0.0,0,0.0,0
3966,0,1,6,4,2,1,4,1,37.81,60,769.6,2,36.0,10.4,4,0.0,1.0,0.0,0,0.0,1
3967,4,12,1,1,0,2,4,1,88.57,30,590.1,1,40.0,15.6,5,0.0,1.0,2.0,1,58.56999999999999,0
3968,6,14,3,0,0,0,4,4,36.49,60,501.2,1,34.0,0.9,0,0.0,1.0,0.0,0,0.0,0
3969,5,17,4,3,2,0,4,4,107.83,30,332.0,2,41.0,3.2,3,1.0,0.0,3.0,2,77.83,0
3970,5,17,5,4,1,1,4,1,82.66,50,601.3,3,44.0,14.8,2,0.0,0.0,3.0,1,32.66,0
3971,5,4,5,3,0,1,4,1,115.82,50,268.8,6,36.0,7.4,0,0.0,1.0,3.0,2,65.82,1
3972,0,17,1,4,3,1,1,3,70.7,60,244.3,3,35.0,11.9,4,0.0,0.0,3.0,2,10.700000000000003,0
3973,3,0,3,1,3,5,4,3,99.76,60,516.3,1,51.0,5.5,3,0.0,1.0,1.0,1,39.760000000000005,1
3974,4,1,4,1,0,0,4,1,58.53,60,458.3,1,37.0,7.7,2,0.0,1.0,0.0,1,0.0,1
3975,6,3,2,1,3,5,4,3,71.23,100,902.7,1,37.0,10.1,3,0.0,1.0,1.0,0,0.0,1
3976,6,8,2,0,0,0,0,1,70.7,80,301.7,3,27.0,11.0,5,1.0,1.0,7.5,2,0.0,0
3977,1,14,4,4,0,2,0,1,123.95,100,218.5,1,41.0,14.2,4,0.0,1.0,0.0,2,23.950000000000003,0
3978,2,17,3,0,2,3,4,4,129.8,60,144.7,2,40.0,12.4,2,0.0,1.0,7.0,2,69.80000000000001,0
3979,1,12,4,0,0,0,0,4,29.81,80,501.2,1,37.0,12.9,1,0.0,1.0,0.0,0,0.0,0
3980,0,23,3,3,0,1,0,3,60.75,80,802.3,1,40.0,10.5,4,0.0,1.0,0.0,0,0.0,1
3981,3,9,1,4,2,2,0,1,41.16,50,671.4,1,51.0,10.1,2,0.0,1.0,0.0,0,0.0,0
3982,6,20,3,1,3,0,0,1,101.93,60,237.3,2,37.0,22.8,4,0.0,1.0,3.0,2,41.93000000000001,0
3983,3,18,3,4,0,1,4,3,48.82,100,861.1,2,37.0,10.1,1,0.0,1.0,0.0,0,0.0,0
3984,2,15,1,1,0,3,0,1,34.01,30,781.2,1,48.0,25.3,4,0.0,1.0,0.0,0,4.009999999999998,0
3985,3,18,5,1,2,0,0,3,60.17,80,851.0,3,30.0,8.3,4,0.0,1.0,1.0,0,0.0,0
3987,1,9,1,1,0,2,1,1,114.02,100,370.9,6,26.0,9.5,1,0.0,1.0,3.0,2,14.019999999999996,0
3988,6,19,0,3,0,2,4,4,114.35,100,151.8,1,65.0,0.0,0,0.0,1.0,2.0,2,14.349999999999994,0
3989,2,8,3,4,3,1,4,1,74.92,120,501.2,1,31.0,10.7,5,0.0,0.0,0.0,1,0.0,0
3990,0,18,3,4,3,0,3,1,59.24,50,770.5,1,32.0,0.0,0,0.0,1.0,1.0,0,9.240000000000002,0
3991,2,19,6,3,0,0,4,4,38.0,50,713.8,3,66.0,1.8,1,0.0,1.0,0.0,0,0.0,0
3992,4,17,1,0,2,0,0,3,74.97,60,501.2,2,37.0,0.0,4,0.0,1.0,6.0,2,14.969999999999999,0
3993,4,13,0,4,0,0,4,1,97.22,80,227.5,3,23.0,8.1,3,0.0,1.0,3.0,2,17.22,0
3994,2,9,2,0,0,0,0,4,56.98,80,858.4,1,34.0,6.5,2,0.0,1.0,0.0,0,0.0,0
3995,5,13,3,0,0,0,0,4,109.17,50,298.6,4,37.0,6.9,3,0.0,0.0,2.0,2,59.17,0
3996,2,6,3,0,3,0,4,3,71.04,80,557.8,1,51.0,13.0,3,0.0,1.0,2.0,1,0.0,0
3997,4,5,1,4,0,1,1,1,70.7,60,484.2,4,48.0,12.3,5,0.0,1.0,0.0,1,10.700000000000003,1
3998,3,6,4,2,0,5,4,1,119.45,50,501.2,6,46.0,21.0,5,0.0,1.0,4.0,2,69.45,0
3999,2,17,5,3,3,0,1,3,115.23,50,164.4,2,26.0,6.2,5,1.0,0.0,3.0,2,65.23,0
4000,2,8,3,4,0,2,4,1,53.73,30,698.1,1,42.0,7.7,3,0.0,1.0,1.0,0,23.729999999999997,0
4001,1,20,0,4,3,1,4,3,52.45,60,867.8,2,34.0,16.2,2,0.0,1.0,1.0,0,0.0,0
4002,2,13,0,2,1,2,0,1,114.28,50,252.2,4,39.0,10.4,0,1.0,1.0,3.0,2,64.28,0
4003,4,14,5,3,3,3,4,3,50.54,80,842.7,1,35.0,19.7,3,1.0,1.0,0.0,0,0.0,0
4004,2,21,1,3,2,2,0,1,71.35,50,533.0,1,42.0,7.5,0,1.0,1.0,0.0,1,21.349999999999994,1
4006,6,12,0,2,0,5,1,0,71.4,50,501.2,3,30.0,19.3,2,0.0,1.0,2.0,1,21.400000000000006,0
4007,5,17,6,1,0,2,4,1,70.7,60,715.9,1,16.0,10.1,3,0.0,1.0,0.0,0,10.700000000000003,0
4008,0,21,2,3,3,0,3,1,79.45,120,603.0,2,34.0,10.1,1,1.0,1.0,1.0,1,0.0,1
4009,3,10,2,0,0,3,0,1,102.7,80,278.1,5,43.0,0.1,3,1.0,0.0,2.0,2,22.700000000000003,0
4010,1,7,5,3,0,0,1,1,90.89,120,588.5,2,16.0,20.3,0,0.0,1.0,2.0,1,0.0,0
4011,3,13,5,4,0,2,1,1,53.99,60,840.3,1,47.0,3.5,5,0.0,0.0,0.0,0,0.0,0
4012,2,2,3,4,1,4,2,1,89.42,60,479.7,1,61.0,9.3,3,0.0,1.0,0.0,1,29.42,1
4013,0,15,4,1,3,3,4,3,39.39,50,809.3,1,53.0,12.7,5,0.0,1.0,1.0,0,0.0,0
4014,5,22,5,4,0,0,0,3,70.7,60,762.4,3,35.0,10.1,4,0.0,1.0,0.0,0,10.700000000000003,1
4015,1,20,0,4,0,4,0,2,52.89,60,827.7,3,63.0,17.0,3,1.0,1.0,0.0,0,0.0,0
4016,4,13,2,1,2,3,0,1,92.13,100,541.8,2,58.0,10.0,1,0.0,0.0,0.0,1,0.0,0
4018,0,19,2,3,0,3,4,0,38.63,60,733.2,1,22.0,8.1,0,0.0,1.0,0.0,0,0.0,0
4019,2,21,4,4,1,1,4,0,60.54,100,373.5,4,50.0,16.8,0,0.0,1.0,1.0,1,0.0,1
4020,3,22,2,3,0,0,0,4,45.02,120,694.1,1,35.0,6.4,1,0.0,1.0,0.0,0,0.0,1
4021,0,9,4,3,0,2,0,1,67.78,30,755.2,1,47.0,10.1,5,0.0,1.0,3.0,0,37.78,0
4022,2,0,0,1,3,0,1,3,45.09,60,800.4,1,16.0,11.4,5,0.0,1.0,0.0,0,0.0,1
4023,1,17,3,0,3,1,4,3,67.31,60,501.2,3,40.0,12.8,5,0.0,1.0,3.0,1,7.310000000000002,0
4025,1,15,1,3,1,2,0,1,105.23,80,255.5,3,31.0,1.4,4,1.0,1.0,5.0,2,25.230000000000004,0
4026,5,16,3,3,0,0,4,1,70.7,120,430.5,3,16.0,4.6,5,0.0,1.0,2.0,1,0.0,0
4027,3,20,4,0,1,5,4,1,70.7,80,302.4,3,35.0,14.3,4,0.0,0.0,5.0,2,0.0,0
4028,0,8,3,3,0,0,0,1,117.34,30,247.6,2,39.0,17.2,1,0.0,1.0,3.0,2,87.34,0
4029,0,17,3,1,0,0,0,3,76.64,80,454.4,5,34.0,2.6,3,0.0,1.0,4.0,1,0.0,0
4030,3,15,6,4,0,5,0,1,70.7,80,901.0,1,18.0,0.0,3,0.0,1.0,0.0,0,0.0,0
4032,4,7,1,3,0,5,0,2,125.26,80,413.1,3,35.0,13.5,0,0.0,0.0,5.0,2,45.260000000000005,0
4033,3,15,0,3,2,2,0,1,80.14,50,611.5,4,22.0,6.6,1,0.0,0.0,2.0,1,30.14,0
4034,1,18,5,4,3,5,0,1,74.94,80,452.4,1,42.0,18.1,3,0.0,1.0,1.0,1,0.0,0
4035,6,10,3,0,0,0,0,1,30.53,120,798.5,2,27.0,4.4,1,0.0,1.0,0.0,0,0.0,0
4036,2,16,4,0,3,2,0,0,70.7,120,427.8,4,50.0,5.0,2,0.0,1.0,1.0,1,0.0,0
4037,1,8,3,1,0,3,4,2,110.25,30,177.5,2,30.0,14.8,2,0.0,1.0,2.0,2,80.25,0
4038,6,10,5,4,0,0,0,0,56.27,80,804.7,1,16.0,22.7,3,1.0,1.0,0.0,0,0.0,0
4039,4,14,6,1,0,2,1,3,52.21,50,831.1,3,26.0,15.1,3,0.0,1.0,1.0,0,2.210000000000001,0
4040,4,20,5,2,0,2,0,4,88.75,120,507.5,3,38.0,13.0,3,0.0,1.0,1.0,1,0.0,0
4041,4,17,1,4,0,2,4,0,59.33,60,524.2,2,36.0,0.9,2,0.0,0.0,1.0,1,0.0,0
4042,0,6,6,3,0,1,1,1,47.35,50,574.9,1,37.0,9.7,2,0.0,1.0,2.0,1,0.0,0
4043,3,11,4,1,0,0,0,1,101.74,30,415.1,3,33.0,1.7,3,0.0,0.0,1.0,2,71.74,0
4044,6,21,1,0,0,2,4,1,44.56,120,721.8,2,29.0,18.2,1,0.0,1.0,0.0,0,0.0,1
4045,2,20,4,1,0,0,4,1,70.7,50,238.5,2,50.0,14.2,5,1.0,0.0,1.0,2,20.700000000000003,0
4046,2,17,3,1,0,0,0,1,70.7,80,542.5,1,32.0,0.0,1,0.0,1.0,0.0,1,0.0,0
4047,3,7,4,4,2,0,4,3,58.47,80,371.1,1,16.0,13.3,3,0.0,1.0,1.0,1,0.0,0
4048,3,8,3,0,0,0,0,3,83.66,50,488.7,1,34.0,17.8,3,0.0,1.0,0.0,1,33.66,0
4049,5,9,1,3,0,0,3,3,70.7,50,754.8,1,22.0,4.3,4,0.0,1.0,1.0,0,20.700000000000003,0
4050,0,16,5,1,3,3,0,1,41.94,50,394.4,4,47.0,9.2,2,0.0,1.0,1.0,1,0.0,0
4051,2,20,2,1,1,2,0,1,48.09,100,826.9,2,37.0,9.1,3,0.0,1.0,0.0,0,0.0,0
4052,2,20,3,3,0,3,4,1,97.42,80,259.1,2,38.0,10.1,1,0.0,0.0,0.0,2,17.42,0
4054,0,13,4,4,0,0,0,1,34.34,60,793.9,2,23.0,10.1,5,0.0,1.0,0.0,0,0.0,0
4055,0,1,5,1,2,2,4,1,66.92,60,558.2,4,18.0,6.3,2,0.0,0.0,1.0,1,6.920000000000002,1
4056,6,3,3,2,0,3,0,1,54.07,50,422.9,4,42.0,10.1,3,0.0,1.0,3.0,1,4.07,1
4057,6,14,3,1,0,3,0,1,32.84,50,501.2,1,60.0,20.6,3,1.0,1.0,1.0,0,0.0,0
4058,5,20,2,4,0,0,0,4,126.56,80,280.3,3,52.0,12.0,2,0.0,0.0,2.0,2,46.56,0
4059,6,11,1,4,3,0,0,0,52.31,30,451.3,1,66.0,6.3,4,0.0,1.0,1.0,1,22.310000000000002,0
4060,3,20,0,4,0,5,0,4,61.79,60,524.1,1,40.0,2.4,4,1.0,1.0,1.0,1,1.7899999999999991,0
4061,5,19,1,3,3,1,0,1,38.28,100,743.2,4,44.0,5.6,4,1.0,1.0,0.0,0,0.0,0
4062,1,22,0,0,0,0,1,3,44.99,50,875.3,4,50.0,3.7,3,0.0,1.0,0.0,0,0.0,1
4063,1,15,6,4,1,1,0,3,70.7,30,486.0,3,49.0,9.4,5,0.0,1.0,1.0,1,40.7,0
4064,4,19,3,2,0,0,3,3,113.65,80,117.3,1,50.0,16.2,3,1.0,1.0,2.0,2,33.650000000000006,0
4065,1,17,4,0,0,2,0,1,90.9,50,235.4,5,57.0,13.2,4,0.0,1.0,2.0,2,40.900000000000006,0
4066,5,8,0,1,1,0,0,3,64.05,60,511.7,3,28.0,6.1,2,0.0,1.0,3.0,1,4.049999999999997,0
4067,5,22,6,4,0,1,1,4,41.54,50,817.5,2,36.0,16.6,3,0.0,1.0,0.0,0,0.0,1
4068,5,11,3,3,3,2,3,4,86.51,50,456.4,2,26.0,18.5,5,0.0,1.0,1.0,1,36.510000000000005,0
4070,5,14,3,2,1,2,0,3,92.58,120,501.2,3,38.0,0.5,5,0.0,0.0,4.0,2,0.0,0
4071,3,19,5,4,3,0,3,1,64.14,100,379.9,1,17.0,6.8,0,0.0,1.0,2.0,1,0.0,0
4072,6,0,6,0,0,2,2,3,133.37,50,240.0,4,41.0,6.2,4,0.0,1.0,2.0,2,83.37,1
4073,1,1,3,4,0,3,0,3,101.78,80,208.0,2,23.0,15.3,2,0.0,1.0,4.0,2,21.78,1
4074,6,9,5,0,3,5,0,1,111.64,120,259.3,5,22.0,12.6,3,0.0,1.0,3.0,2,0.0,0
4075,2,6,3,1,0,1,0,0,64.5,50,490.0,2,23.0,11.3,4,0.0,1.0,0.0,1,14.5,0
4076,3,9,4,4,0,0,0,4,56.22,50,459.9,1,23.0,14.4,5,0.0,1.0,0.0,1,6.219999999999999,0
4077,5,6,3,0,2,1,0,1,38.44,100,793.4,1,63.0,0.0,0,0.0,1.0,1.0,0,0.0,0
4079,4,17,5,3,0,0,4,0,61.66,60,501.2,1,41.0,12.0,0,0.0,1.0,0.0,0,1.6599999999999966,0
4080,3,14,5,4,1,3,4,1,117.11,50,257.0,1,40.0,9.1,3,0.0,1.0,4.0,2,67.11,0
4081,2,20,3,4,0,0,0,1,70.7,80,716.3,4,31.0,11.0,0,0.0,1.0,0.0,0,0.0,0
4082,6,5,5,1,1,2,1,4,62.31,80,656.8,1,25.0,14.4,2,0.0,1.0,2.0,1,0.0,1
4083,4,16,6,0,0,4,4,1,20.69,50,847.4,1,43.0,5.0,1,0.0,1.0,1.0,0,0.0,0
4084,4,18,2,4,0,3,0,4,103.57,60,235.4,2,31.0,5.0,3,1.0,0.0,4.0,2,43.56999999999999,0
4085,6,22,5,1,0,0,0,4,111.55,120,222.3,3,32.0,9.3,3,1.0,0.0,2.0,2,0.0,1
4086,6,11,2,4,0,2,3,2,99.09,60,273.5,2,45.0,10.3,3,0.0,0.0,7.5,2,39.09,0
4087,0,11,2,1,0,0,4,1,50.3,80,766.6,3,37.0,0.0,5,0.0,0.0,0.0,0,0.0,0
4088,2,18,1,1,3,3,1,3,70.7,60,853.4,1,27.0,14.7,4,0.0,1.0,0.0,0,10.700000000000003,0
4089,2,13,3,1,1,5,4,4,70.7,50,339.3,3,50.0,7.8,4,0.0,0.0,2.0,2,20.700000000000003,0
4090,1,6,3,2,0,0,1,1,41.25,100,662.6,1,37.0,17.1,5,0.0,1.0,0.0,0,0.0,0
4091,5,12,2,2,1,1,4,3,98.47,30,279.7,3,45.0,10.1,1,0.0,0.0,7.0,2,68.47,0
4092,3,21,3,0,0,2,0,0,114.37,80,308.7,2,32.0,11.6,0,1.0,1.0,4.0,2,34.370000000000005,1
4093,1,12,0,1,1,0,1,3,42.61,120,502.0,2,40.0,5.1,3,0.0,1.0,2.0,1,0.0,0
4094,5,10,1,3,0,2,4,1,36.72,30,689.0,1,37.0,19.3,3,0.0,1.0,0.0,0,6.719999999999999,0
4095,2,17,3,1,0,0,0,2,42.41,120,908.5,1,43.0,20.9,2,0.0,1.0,0.0,0,0.0,0
4096,6,9,4,4,3,4,0,0,20.3,60,677.5,1,38.0,7.5,1,0.0,1.0,0.0,0,0.0,0
4097,4,12,6,1,0,0,3,1,107.37,30,267.6,2,23.0,11.3,0,0.0,0.0,4.0,2,77.37,0
4098,0,10,1,4,0,1,0,1,65.77,30,779.1,1,18.0,24.4,1,0.0,1.0,0.0,0,35.769999999999996,0
4099,3,13,5,0,1,0,4,1,48.01,60,993.7,1,40.0,10.1,5,0.0,1.0,1.0,0,0.0,0
4100,3,17,1,2,3,3,0,0,43.66,60,841.2,1,33.0,12.1,0,0.0,1.0,0.0,0,0.0,0
4101,6,20,5,1,0,2,4,1,50.4,80,501.2,2,44.0,4.3,5,0.0,1.0,1.0,1,0.0,0
4102,5,11,1,4,1,2,0,1,66.79,80,531.6,5,34.0,11.0,3,0.0,1.0,1.0,1,0.0,0
4103,0,14,2,4,2,2,0,2,91.74,60,307.8,2,36.0,14.6,1,0.0,1.0,0.0,2,31.739999999999995,0
4104,5,4,2,4,0,0,4,4,109.59,60,391.2,4,32.0,0.4,2,1.0,1.0,5.0,2,49.59,1
4105,3,18,6,3,0,3,2,1,90.66,50,354.7,5,37.0,14.8,3,1.0,1.0,5.0,2,40.66,0
4106,6,19,3,2,1,2,4,3,98.64,30,204.8,6,42.0,10.1,5,1.0,1.0,6.0,2,68.64,0
4107,1,5,4,0,0,0,2,3,31.86,80,741.1,1,18.0,14.2,0,0.0,1.0,0.0,0,0.0,1
4109,4,12,0,1,1,0,0,3,101.46,120,378.5,1,33.0,6.8,3,0.0,1.0,1.0,1,0.0,0
4110,0,10,0,3,0,5,0,3,47.75,30,741.4,2,33.0,13.8,5,0.0,1.0,1.0,0,17.75,0
4111,3,20,0,0,0,2,4,3,119.24,30,250.1,1,34.0,5.0,0,0.0,1.0,2.0,2,89.24,0
4112,4,4,0,4,0,0,4,1,97.09,30,116.7,2,16.0,25.3,1,1.0,0.0,7.5,2,67.09,1
4113,3,6,4,4,0,0,4,2,45.79,120,732.6,1,38.0,20.0,2,0.0,1.0,0.0,0,0.0,0
4114,5,8,0,4,3,5,0,3,51.19,60,931.3,2,40.0,8.5,0,0.0,1.0,0.0,0,0.0,0
4115,0,16,1,1,1,0,4,1,32.31,60,501.2,3,37.0,8.3,5,0.0,1.0,0.0,0,0.0,0
4116,1,14,0,1,0,4,3,4,96.99,50,346.0,1,32.0,10.5,2,0.0,1.0,2.0,1,46.989999999999995,0
4117,1,15,1,4,2,4,1,2,51.52,60,437.5,1,58.0,15.1,5,0.0,1.0,1.0,1,0.0,0
4118,6,6,0,1,0,3,0,3,51.29,60,806.4,2,37.0,10.1,0,0.0,1.0,0.0,0,0.0,0
4119,2,14,3,3,0,2,0,1,93.5,30,521.8,1,29.0,2.9,5,0.0,1.0,0.0,1,63.5,0
4120,0,18,4,1,1,4,4,3,45.82,60,841.4,1,37.0,11.3,2,0.0,1.0,0.0,0,0.0,0
4121,1,14,4,3,0,1,0,3,38.96,100,710.5,2,53.0,6.1,3,0.0,0.0,0.0,0,0.0,0
4122,5,0,0,3,1,0,1,1,40.44,80,729.7,2,32.0,13.0,1,0.0,1.0,0.0,0,0.0,1
4123,2,9,4,3,0,5,0,3,118.55,80,265.3,1,28.0,16.5,5,1.0,1.0,4.0,2,38.55,0
4124,6,15,5,3,1,2,0,3,55.17,60,802.2,1,52.0,14.0,4,0.0,1.0,0.0,0,0.0,0
4126,4,18,2,4,3,0,0,3,52.08,50,501.2,1,33.0,0.3,3,0.0,0.0,1.0,0,2.0799999999999983,0
4127,0,13,3,3,3,4,0,1,104.75,30,270.4,5,21.0,12.5,3,0.0,1.0,5.0,2,74.75,0
4128,5,12,6,0,0,0,0,1,55.39,50,641.0,4,37.0,19.4,3,1.0,1.0,2.0,1,5.390000000000001,0
4129,6,15,1,1,2,0,0,3,80.38,30,382.0,4,33.0,6.8,4,0.0,1.0,2.0,1,50.379999999999995,0
4130,1,21,0,0,3,4,0,2,63.34,50,501.2,1,57.0,11.5,4,0.0,1.0,0.0,0,13.340000000000003,1
4131,5,6,2,4,1,3,4,1,68.14,30,501.2,1,53.0,11.4,3,0.0,1.0,2.0,1,38.14,0
4132,1,8,5,3,0,0,1,1,41.52,50,858.9,2,38.0,6.0,3,0.0,1.0,0.0,0,0.0,0
4133,6,8,1,0,0,0,3,3,22.84,60,670.0,1,32.0,13.2,3,0.0,1.0,0.0,0,0.0,0
4134,5,8,2,3,3,0,4,4,32.09,30,837.9,2,37.0,1.3,2,0.0,1.0,2.0,0,2.0900000000000034,0
4135,5,20,4,3,0,2,3,2,37.96,60,774.2,1,51.0,15.1,2,0.0,1.0,1.0,0,0.0,0
4136,0,19,5,0,1,0,0,1,65.29,80,519.5,3,37.0,14.5,1,0.0,0.0,1.0,1,0.0,0
4137,5,12,0,1,2,5,4,1,56.34,100,811.8,1,16.0,14.8,4,1.0,1.0,0.0,0,0.0,0
4138,2,15,3,3,0,4,0,2,47.69,30,799.4,4,43.0,11.3,4,0.0,1.0,0.0,0,17.689999999999998,0
4139,3,18,0,3,1,0,1,1,113.77,50,435.4,3,26.0,3.5,0,0.0,0.0,5.0,2,63.769999999999996,0
4140,6,15,2,4,0,0,4,1,101.26,30,415.6,2,54.0,12.7,0,0.0,1.0,3.0,1,71.26,0
4141,1,14,3,1,0,5,0,1,94.63,80,388.4,3,37.0,4.7,0,1.0,0.0,2.0,2,14.629999999999995,0
4142,1,7,5,1,0,0,0,1,42.86,100,796.5,2,37.0,10.2,5,0.0,1.0,0.0,0,0.0,0
4144,6,13,2,0,3,3,0,1,65.2,100,501.2,2,49.0,20.9,1,0.0,1.0,0.0,1,0.0,0
4145,2,8,0,4,2,2,4,1,81.27,30,229.5,1,42.0,5.5,4,0.0,0.0,6.0,2,51.269999999999996,0
4146,2,10,2,4,2,0,0,2,113.16,80,275.1,4,24.0,19.4,3,0.0,1.0,4.0,2,33.16,0
4147,5,10,5,4,0,0,4,1,66.15,50,408.0,1,32.0,24.2,1,0.0,1.0,3.0,1,16.150000000000006,0
4148,1,3,5,3,0,5,4,1,61.03,60,851.3,1,16.0,16.6,2,0.0,1.0,0.0,0,1.0300000000000011,1
4149,3,14,3,2,2,0,4,1,55.9,60,518.4,1,48.0,11.2,0,0.0,0.0,1.0,1,0.0,0
4150,5,16,5,3,3,0,2,2,49.44,100,767.5,1,51.0,4.1,1,0.0,1.0,0.0,0,0.0,0
4151,6,4,2,3,0,1,4,3,70.7,50,484.2,2,37.0,7.5,4,0.0,0.0,0.0,1,20.700000000000003,1
4152,6,1,1,0,1,0,4,0,135.23,60,262.0,5,31.0,8.2,3,1.0,1.0,4.0,2,75.22999999999999,1
4153,4,8,2,4,3,1,4,1,72.07,30,577.8,3,44.0,0.3,3,0.0,1.0,0.0,1,42.06999999999999,0
4154,5,23,1,1,0,5,2,4,70.7,60,531.9,2,43.0,8.1,0,0.0,1.0,0.0,1,10.700000000000003,1
4156,2,6,5,0,3,2,4,3,80.13,60,556.0,1,59.0,15.3,5,0.0,1.0,4.0,1,20.129999999999995,0
4157,0,16,0,4,3,0,0,4,107.27,60,314.5,1,39.0,10.1,4,0.0,1.0,1.0,2,47.269999999999996,0
