accident_id,date,time,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,redundant_record_id,system_flag,random_noise_code,useless_ratio,accident_severity
ACC03533,2021-08-09,17:00,Tuesday,17,OH,Rural Road,Crossroads,rainy,Dry,Dawn,79.28,50,434.2,4,33.0,0.0,Car,,0.0,2,3533,PROCESSED,933167,0.5676,Moderate
ACC00178,2023-05-18,17:00,Thursday,17,NY,Rural Road,None,Snowy,Dry,Daylight,94.05,30,255.5,4,16.0,13.5,Van,,1.0,6,178,PROCESSED,458054,0.0767,Severe
ACC02781,2021-07-20,07:00,Thursday,7,Texas,Urban Road,T-Junction,Wet Weather,Dry,Daylight,114.48,120,,4,39.0,5.3,Car,0.0,0.0,4,2781,PROCESSED,193716,0.9088,Severe
ACC04142,2020-04-20,19:00,Friday,19,Texas,Rural Road,T-Junction,Clear,Under Construction,Night - Unlit,,80,229.2,6,22.0,8.7,SUV,0.0,1.0,1,4142,PROCESSED,468713,0.2165,Severe
ACC00334,2021-04-24,08:00,Friday,8,ny,Urban Road,None,Clear,Dry,Daylight,109.82,50,301.0,3,42.0,13.8,Bus,0.0,,0,334,PROCESSED,502222,0.2932,Severe
ACC03040,2021-09-19,12:00,Wednesday,12,CA.,Expressway,None,Foggy,Potholed,Night - Lit,112.16,50,,3,35.0,11.5,Van,,0.0,2,3040,PROCESSED,896482,0.1363,Severe
ACC07150,2022-08-16,09:00,Wednesday,9,ny,Highway,None,Windy,Icy,Daylight,102.3,30,,4,,7.0,SUV,0.0,0.0,4,7150,PROCESSED,970709,0.6277,Severe
ACC03796,2020-11-06,14:00,Friday,14,Tx,Rural Road,Crossroads,Clear,,Dawn,60.28,80,587.8,2,36.0,11.6,Truck,,,2,3796,PROCESSED,441390,0.8812,Moderate
ACC05321,2020-03-28,09:00,Wednesday,9,California,Expressway,T-Junction,Rainy,Wet,Daylight,75.28,80,600.1,2,31.0,13.0,SUV,0.0,1.0,0,5321,PROCESSED,554502,0.6475,Moderate
ACC04824,2020-11-27,06:00,Friday,6,CA.,One-way,Roundabout,Foggy,Wet,Daylight,42.53,30,864.9,2,51.0,8.2,Truck,0.0,1.0,0,4824,PROCESSED,725156,0.953,Minor
ACC07558,2020-05-04,04:00,Monday,4,TX,Urban Road,Crossroads,Foggy,Wet,Daylight,42.51,60,949.2,1,47.0,2.0,Truck,0.0,1.0,0,7558,PROCESSED,366449,0.0314,Minor
ACC03374,2022-01-02,08:00,Wednesday,8,Washington,Urban Road,None,Snowy,Wet,Dusk,75.57,100,402.4,3,32.0,11.3,Van,0.0,1.0,3,3374,PROCESSED,787863,0.9873,Moderate
ACC02608,2023-12-19,09:00,Wednesday,9,Texas,Rural Road,None,Rainy,Potholed,Night - Lit,53.83,50,762.5,1,40.0,5.2,Bus,0.0,1.0,1,2608,PROCESSED,738998,0.6392,Minor
ACC04879,2022-10-30,12:00,Thursday,12,NY,Urban Road,Crossroads,Foggy,Wet,Night - Unlit,91.93,120,172.4,3,53.0,10.1,,0.0,0.0,7,4879,PROCESSED,783689,0.3,Severe
ACC01551,2020-02-05,15:00,Wednesday,15,IL,Rural Road,T-Junction,Rainy,Icy,Daylight,88.34,80,522.4,1,32.0,10.5,Car,,,5,1551,PROCESSED,166521,0.6026,Moderate
ACC05887,2022-05-31,01:00,Tuesday,1,New York,Highway,T-Junction,Snowy,Wet,Dusk,120.05,60,337.0,1,51.0,17.0,,0.0,0.0,2,5887,PROCESSED,152953,0.7411,Severe
ACC03370,2020-12-22,06:00,Sunday,6,Ohio,Urban Road,Crossroads,Clear,Wet,Dusk,45.79,120,732.6,1,38.0,20.0,Motorcycle,0.0,1.0,0,3370,PROCESSED,869026,0.3538,Minor
ACC00964,2020-03-14,04:00,Thursday,4,CA,Urban Road,T-Junction,Rainy,Icy,Daylight,73.09,100,491.1,1,45.0,21.8,Car,0.0,0.0,0,964,PROCESSED,588756,0.8749,Moderate
ACC05387,2023-01-05,19:00,Saturday,19,CA,Highway,Crossroads,Rain,,Dawn,109.93,100,133.0,1,50.0,16.8,Motorcycle,0.0,1.0,3,5387,PROCESSED,593539,0.1993,Severe
ACC02389,2020-09-06,07:00,Monday,7,Florida,Expressway,T-Junction,Stormy,Wet,Night - Lit,80.58,100,534.2,2,57.0,3.9,Motorcycle,0.0,1.0,1,2389,PROCESSED,829740,0.1857,Moderate
ACC03372,2023-02-10,15:00,Thursday,15,Ohio,One-way,Roundabout,Sunny,Dry,Daylight,99.22,30,,5,60.0,9.3,Bus,0.0,0.0,0,3372,PROCESSED,882520,0.8882,Severe
ACC00233,2023-08-28,10:00,Wednesday,10,Illinois,Highway,Crossroads,Clear,Wet,,46.38,60,807.2,1,,9.2,Truck,0.0,1.0,0,233,PROCESSED,728512,0.6352,Minor
ACC01302,2022-06-18,10:00,Tuesday,10,Texas,Highway,Crossroads,Clear,Potholed,Daylight,,120,450.5,2,39.0,16.6,Motorcycle,0.0,1.0,0,1302,PROCESSED,115591,0.675,Moderate
ACC05186,2023-04-13,20:00,Tuesday,20,ny,Highway,None,Rainy,Dry,Night - Unlit,59.82,50,,3,55.0,11.1,Truck,0.0,0.0,1,5186,PROCESSED,356805,0.3155,Moderate
ACC00077,2023-12-07,07:00,Friday,7,CA.,Highway,T-Junction,Rainy,Under Construction,Night - Lit,104.43,50,334.7,5,57.0,9.6,Van,0.0,1.0,3,77,PROCESSED,870599,0.8233,Severe
ACC07826,2022-08-23,11:00,Saturday,11,N.Y.,One-way,Crossroads,Clear,Wet,Night - Lit,109.66,100,275.1,5,43.0,0.9,Van,1.0,1.0,0,7826,PROCESSED,307133,0.6567,Severe
ACC00234,2020-10-24,17:00,Wednesday,17,New York,Rural Road,None,Foggy,Dry,Daylight,101.93,80,359.1,1,31.0,9.9,Truck,0.0,1.0,4,234,PROCESSED,432729,0.2455,Severe
ACC00257,2021-01-11,16:00,Tuesday,16,OH,Urban Road,None,Foggy,Wet,Dusk,63.2,60,547.3,1,,17.1,Van,0.0,1.0,3,257,PROCESSED,177672,0.8437,Moderate
ACC06026,2021-11-15,20:00,Thursday,20,N.Y.,Rural Road,Crossroads,,Dry,Dawn,,30,425.9,5,,12.2,SUV,0.0,1.0,0,6026,PROCESSED,878857,0.9135,Moderate
ACC02882,2023-12-23,10:00,Tuesday,10,Florida,Rural Road,T-Junction,Snowy,Icy,Daylight,47.04,100,924.4,4,31.0,14.8,Van,0.0,1.0,1,2882,PROCESSED,792702,0.7055,Minor
ACC06130,2023-01-05,08:00,Sunday,8,Illinois,Highway,None,Snowy,Wet,Night - Lit,64.3,60,690.5,1,42.0,10.4,SUV,0.0,0.0,0,6130,PROCESSED,457631,0.9758,Minor
ACC03587,2022-12-25,21:00,Tuesday,21,TX,Highway,None,Rainy,Under Construction,Night - Unlit,83.2,30,450.9,5,33.0,7.9,Truck,0.0,1.0,4,3587,PROCESSED,866741,0.9773,Moderate
ACC07495,2020-07-08,00:00,Tuesday,0,Texas,Expressway,Crossroads,Clear,Under Construction,Dusk,108.83,60,352.8,2,23.0,,Truck,0.0,1.0,3,7495,PROCESSED,179466,0.8368,Severe
ACC00155,2022-01-21,01:00,Friday,1,California,Expressway,None,Rainy,Dry,,34.15,80,698.5,1,16.0,9.7,Motorcycle,0.0,1.0,0,155,PROCESSED,181049,0.6251,Minor
ACC05926,2020-11-13,10:00,Sunday,10,N.Y.,Highway,None,,Dry,Dusk,,50,307.2,4,39.0,8.5,Truck,0.0,1.0,2,5926,PROCESSED,971911,0.6982,Moderate
ACC00855,2022-03-25,21:00,Friday,21,fl,One-way,T-Junction,Foggy,Wet,Night - Lit,38.33,50,848.9,2,31.0,2.3,Motorcycle,0.0,,0,855,PROCESSED,246185,0.1372,Minor
ACC07790,2023-08-14,06:00,Saturday,6,N.Y.,Urban Road,T-Junction,Stormy,Wet,Dawn,64.7,60,843.5,2,25.0,,Truck,0.0,1.0,0,7790,PROCESSED,949473,0.2144,Minor
ACC07318,2020-06-08,20:00,Monday,20,Illinois,Expressway,Slip Road,Snowy,,Daylight,72.35,60,559.6,1,35.0,0.0,,1.0,1.0,3,7318,PROCESSED,921775,0.1181,Moderate
ACC05445,2022-11-22,19:00,Friday,19,Illinois,Urban Road,Crossroads,,Dry,,31.24,80,,1,39.0,24.3,,0.0,1.0,0,5445,PROCESSED,689252,0.1601,Minor
ACC03481,2022-01-21,19:00,Sunday,19,New York,Urban Road,Crossroads,Foggy,,Night - Lit,58.81,50,820.5,2,22.0,14.1,Bus,0.0,1.0,0,3481,PROCESSED,528952,0.9193,Minor
ACC01395,2021-10-31,20:00,Thursday,20,Ill.,Highway,Crossroads,Windy,Icy,Daylight,72.69,80,640.9,2,46.0,11.2,Bus,0.0,,0,1395,PROCESSED,827574,0.9893,Moderate
ACC02562,2023-10-06,07:00,Tuesday,7,Texas,Rural Road,None,,Dry,,118.07,80,277.2,5,,7.9,Truck,,1.0,1,2562,PROCESSED,881603,0.2186,Severe
ACC07177,2022-07-22,08:00,Tuesday,8,Illinois,Urban Road,Slip Road,Clear,Dry,Daylight,67.9,50,585.5,1,19.0,10.2,Truck,0.0,1.0,1,7177,PROCESSED,793061,0.9919,Moderate
ACC06545,2023-05-08,19:00,Wednesday,19,FL,Urban Road,Roundabout,Rainy,Under Construction,Daylight,116.38,80,144.3,4,25.0,16.0,Car,0.0,,4,6545,PROCESSED,858981,0.5839,Severe
ACC01773,2020-05-06,22:00,Sunday,22,IL,Expressway,Crossroads,Windy,,Daylight,126.62,60,315.9,3,19.0,10.9,SUV,1.0,1.0,1,1773,PROCESSED,446169,0.541,Severe
ACC00387,2023-09-29,21:00,Monday,21,N.Y.,Highway,Slip Road,Rainy,Dry,Daylight,102.15,50,,6,49.0,8.5,SUV,0.0,1.0,6,387,PROCESSED,929825,0.4079,Severe
ACC04712,2022-07-10,09:00,Wednesday,9,N.Y.,Urban Road,T-Junction,,Under Construction,Daylight,104.68,30,190.2,6,54.0,14.6,Motorcycle,,0.0,4,4712,PROCESSED,583500,0.2455,Severe
ACC02718,2023-03-18,06:00,Tuesday,6,WA,Rural Road,None,Rainy,Icy,Daylight,66.06,50,550.4,4,39.0,8.3,,0.0,1.0,0,2718,PROCESSED,586836,0.8808,Moderate
ACC07947,2023-06-23,14:00,Sunday,14,ny,Urban Road,T-Junction,Foggy,Wet,Night - Lit,,60,211.1,3,48.0,2.6,SUV,0.0,0.0,0,7947,PROCESSED,396857,0.2086,Severe
ACC04009,2022-03-15,11:00,Saturday,11,TX,Expressway,None,Rainy,Dry,Night - Unlit,,50,454.2,1,27.0,9.0,Truck,0.0,1.0,2,4009,PROCESSED,745928,0.8235,Moderate
ACC01406,2023-12-22,17:00,Sunday,17,N.Y.,Urban Road,None,Windy,Wet,,50.72,60,717.0,2,53.0,8.1,Truck,0.0,,0,1406,PROCESSED,280831,0.5189,Minor
ACC06503,2020-10-30,20:00,Friday,20,California,Urban Road,T-Junction,Clear,Wet,Daylight,61.07,80,768.6,1,39.0,11.7,Car,1.0,1.0,0,6503,PROCESSED,795201,0.276,Minor
ACC01469,2023-03-26,19:00,Thursday,19,fl,Rural Road,T-Junction,Foggy,Wet,,76.88,60,614.0,1,47.0,12.5,Bus,0.0,1.0,1,1469,PROCESSED,586872,0.8375,Moderate
ACC00780,2023-04-22,12:00,Saturday,12,FL,Highway,T-Junction,Clear,,Night - Unlit,59.49,60,540.4,2,40.0,14.2,Van,,1.0,0,780,PROCESSED,576853,0.3904,Moderate
ACC01489,2020-11-05,07:00,Wednesday,7,Texas,Rural Road,Slip Road,Foggy,,Dusk,54.91,80,615.4,3,16.0,3.5,Motorcycle,0.0,1.0,1,1489,PROCESSED,854031,0.0263,Moderate
ACC06277,2021-12-01,16:00,Monday,16,Ill.,Rural Road,Slip Road,Rainy,Icy,Daylight,,30,285.7,5,48.0,7.3,Van,0.0,0.0,6,6277,PROCESSED,581765,0.7508,Severe
ACC05933,2021-10-14,14:00,Sunday,14,California,Highway,T-Junction,,Wet,Daylight,93.76,100,271.3,4,16.0,14.8,Car,1.0,1.0,5,5933,PROCESSED,657719,0.7446,Severe
ACC01154,2022-10-30,14:00,Wednesday,14,Illinois,Highway,None,,,Night - Lit,114.28,50,265.5,1,,9.1,SUV,1.0,1.0,6,1154,PROCESSED,463647,0.7912,Severe
ACC05073,2021-08-07,18:00,Saturday,18,CA.,Highway,None,Clear,Icy,Daylight,64.87,80,541.6,3,42.0,3.9,Van,1.0,,1,5073,PROCESSED,973205,0.9721,Moderate
ACC02483,2023-05-15,06:00,Tuesday,6,ny,Expressway,None,Rainy,Icy,Night - Lit,103.08,80,173.8,5,17.0,3.2,Motorcycle,,1.0,4,2483,PROCESSED,246063,0.4138,Severe
ACC05624,2021-04-19,19:00,Tuesday,19,Florida,Expressway,T-Junction,Snowy,Wet,Daylight,75.87,50,206.3,3,,16.0,Van,0.0,1.0,3,5624,PROCESSED,248994,0.2491,Severe
ACC02223,2023-05-29,21:00,Sunday,21,Illinois,Urban Road,None,Foggy,,Daylight,71.48,80,480.2,1,16.0,16.5,Bus,0.0,1.0,2,2223,PROCESSED,137578,0.7378,Moderate
ACC04098,2023-12-27,18:00,Tuesday,18,CA,Expressway,T-Junction,Rainy,Dry,Night - Unlit,68.27,50,571.3,5,33.0,11.8,,0.0,1.0,3,4098,PROCESSED,608280,0.4571,Moderate
ACC01480,2020-05-16,19:00,Tuesday,19,Washington,Highway,None,Clear,,Night - Unlit,38.59,30,685.2,1,48.0,,Van,0.0,1.0,0,1480,PROCESSED,694554,0.5729,Minor
ACC02011,2023-11-30,11:00,Wednesday,11,Illinois,Urban Road,Slip Road,Foggy,Under Construction,Dawn,110.94,100,,2,35.0,,Motorcycle,0.0,1.0,4,2011,PROCESSED,108185,0.8295,Severe
ACC06557,2023-04-28,15:00,Tuesday,15,Tx,Highway,None,Clear,,,92.82,80,564.0,2,69.0,0.0,Motorcycle,0.0,0.0,2,6557,PROCESSED,840104,0.2975,Moderate
ACC07960,2022-09-06,07:00,Saturday,7,N.Y.,Rural Road,T-Junction,Rain,Wet,Daylight,69.83,60,900.1,1,38.0,,SUV,0.0,1.0,0,7960,PROCESSED,614261,0.678,Minor
ACC06861,2020-08-22,08:00,Sunday,8,Washington,Highway,None,Foggy,Wet,Night - Lit,48.09,120,834.1,1,16.0,7.6,Motorcycle,0.0,1.0,0,6861,PROCESSED,918261,0.9035,Minor
ACC01709,2022-09-04,01:00,Sunday,1,California,Urban Road,Crossroads,,Dry,Night - Unlit,,100,,1,46.0,10.1,Bus,0.0,1.0,0,1709,PROCESSED,432420,0.475,Minor
ACC05489,2021-11-20,17:00,Tuesday,17,fl,Highway,None,Snowy,Dry,Night - Lit,118.58,30,125.8,1,39.0,6.2,SUV,1.0,1.0,5,5489,PROCESSED,199158,0.7204,Severe
ACC02188,2021-09-25,19:00,Wednesday,19,N.Y.,Expressway,T-Junction,clear,,Dusk,109.61,100,286.9,3,52.0,8.4,Car,0.0,1.0,5,2188,PROCESSED,231643,0.3131,Severe
ACC05092,2022-03-21,13:00,Thursday,13,TX,Rural Road,T-Junction,Clear,Under Construction,,57.74,80,853.3,2,,17.8,Motorcycle,0.0,1.0,0,5092,PROCESSED,553916,0.7448,Minor
ACC00460,2022-05-27,08:00,Thursday,8,WA,Expressway,None,Stormy,,Daylight,52.5,50,852.5,1,44.0,18.1,SUV,0.0,1.0,0,460,PROCESSED,733052,0.5692,Minor
ACC03170,2023-07-13,19:00,Tuesday,19,OH,Rural Road,None,Foggy,,,119.01,80,175.5,3,29.0,,Car,1.0,0.0,3,3170,PROCESSED,837822,0.1898,Severe
ACC01782,2022-05-27,21:00,Saturday,21,OH,Expressway,T-Junction,,Dry,Night - Unlit,97.48,30,207.9,4,45.0,17.8,Motorcycle,0.0,0.0,6,1782,PROCESSED,504704,0.6182,Severe
ACC04506,2020-07-12,19:00,Thursday,19,Florida,Expressway,Roundabout,Stormy,Dry,Daylight,57.04,120,456.1,1,21.0,4.8,Motorcycle,1.0,1.0,2,4506,PROCESSED,647882,0.042,Moderate
ACC04900,2020-07-29,22:00,Thursday,22,Ill.,Expressway,T-Junction,Windy,Dry,Daylight,,120,207.7,5,,12.4,Bus,1.0,0.0,4,4900,PROCESSED,146472,0.3298,Severe
ACC06450,2022-08-25,04:00,Tuesday,4,CA.,Highway,Roundabout,High Wind,Dry,Night - Unlit,95.6,100,169.5,1,31.0,7.4,SUV,0.0,0.0,3,6450,PROCESSED,372413,0.0796,Severe
ACC04256,2021-03-31,00:00,Saturday,0,N.Y.,One-way,Crossroads,Rainy,Dry,Daylight,70.78,60,837.4,1,39.0,15.1,Car,0.0,1.0,0,4256,PROCESSED,798242,0.4435,Minor
ACC02746,2023-02-07,06:00,Tuesday,6,California,Highway,None,Foggy,Dry,Daylight,112.82,60,159.4,1,32.0,15.5,Truck,0.0,0.0,2,2746,PROCESSED,359689,0.9612,Severe
ACC00856,2020-11-02,07:00,Saturday,7,TX,Rural Road,T-Junction,Foggy,Wet,Night - Unlit,48.22,50,828.9,2,58.0,5.2,Truck,0.0,,0,856,PROCESSED,110586,0.5453,Minor
ACC03987,2021-04-24,07:00,Monday,7,WA,One-way,Crossroads,Clear,Under Construction,Daylight,56.13,80,973.4,1,28.0,3.9,,0.0,1.0,1,3987,PROCESSED,554195,0.8306,Minor
ACC04368,2022-01-11,16:00,Monday,16,Tx,Highway,None,Fair,,Night - Lit,51.23,50,,1,27.0,5.2,Car,0.0,1.0,0,4368,PROCESSED,944354,0.6142,Minor
ACC00282,2021-04-17,11:00,Wednesday,11,Ill.,One-way,Roundabout,clear,Wet,Night - Lit,106.44,80,203.5,1,35.0,6.7,Truck,0.0,1.0,5,282,PROCESSED,794979,0.9014,Severe
ACC05647,2021-04-02,19:00,Monday,19,FL,Urban Road,Crossroads,Rainy,Dry,Daylight,91.69,60,486.7,3,53.0,2.4,Bus,0.0,1.0,0,5647,PROCESSED,417328,0.0355,Moderate
ACC04061,2020-09-11,04:00,Wednesday,4,Illinois,Highway,None,Foggy,Dry,Night - Lit,92.16,80,536.1,2,74.0,4.3,,0.0,0.0,0,4061,PROCESSED,899373,0.8934,Moderate
ACC05904,2022-12-26,20:00,Friday,20,Texas,Rural Road,Roundabout,Clear,Potholed,,95.95,50,265.6,3,28.0,14.5,Van,0.0,0.0,2,5904,PROCESSED,632013,0.5193,Severe
ACC04308,2023-03-01,16:00,Saturday,16,NY,Urban Road,Crossroads,,Under Construction,Dusk,124.73,30,,1,27.0,3.4,SUV,1.0,1.0,3,4308,PROCESSED,380076,0.8024,Severe
ACC04464,2022-09-13,13:00,Friday,13,IL,Highway,None,Snowy,Potholed,Night - Lit,97.82,50,315.4,4,54.0,9.0,Bus,0.0,0.0,2,4464,PROCESSED,912252,0.2568,Severe
ACC00584,2020-04-21,23:00,Monday,23,New York,Urban Road,Slip Road,Rainy,Dry,Night - Lit,60.79,60,340.7,1,47.0,12.1,Bus,0.0,,0,584,PROCESSED,493133,0.3909,Moderate
ACC01970,2023-05-16,17:00,Monday,17,Florida,Highway,T-Junction,Foggy,Icy,Daylight,56.8,120,627.2,3,31.0,3.0,Truck,0.0,0.0,0,1970,PROCESSED,332741,0.578,Moderate
ACC04629,2021-02-08,21:00,Thursday,21,OH,Urban Road,Roundabout,Snowy,Dry,Daylight,116.95,50,342.1,2,,5.6,Car,1.0,0.0,4,4629,PROCESSED,304626,0.0534,Severe
ACC03526,2020-12-24,18:00,Saturday,18,California,Urban Road,None,Clear,Wet,,51.78,50,801.5,1,27.0,9.8,SUV,0.0,1.0,1,3526,PROCESSED,249951,0.6013,Minor
ACC03890,2021-12-26,16:00,Thursday,16,fl,Urban Road,None,Foggy,Wet,Night - Lit,33.89,100,,2,21.0,14.8,Bus,0.0,1.0,1,3890,PROCESSED,591805,0.9284,Minor
ACC04352,2022-05-18,03:00,Sunday,3,Washington,Urban Road,Roundabout,Windy,Dry,Dusk,131.24,50,50.3,2,,7.8,,0.0,1.0,2,4352,PROCESSED,965817,0.1853,Severe
ACC02261,2020-08-13,15:00,Wednesday,15,Ill.,One-way,Roundabout,Raining,Wet,Dusk,51.48,30,500.1,2,29.0,,Car,0.0,1.0,4,2261,PROCESSED,342258,0.5958,Moderate
ACC00516,2020-07-18,11:00,Thursday,11,CA,Expressway,Crossroads,Clear,,,22.97,80,756.3,1,63.0,12.0,SUV,0.0,1.0,0,516,PROCESSED,613532,0.2998,Minor
ACC02752,2022-08-03,13:00,Tuesday,13,Texas,Highway,Roundabout,Fair,Dry,Daylight,95.28,30,409.7,1,60.0,,Car,0.0,,0,2752,PROCESSED,639590,0.7184,Moderate
ACC05947,2020-03-27,07:00,Sunday,7,Washington,Highway,Roundabout,Foggy,Dry,Night - Unlit,,60,,3,33.0,1.9,Van,1.0,0.0,2,5947,PROCESSED,181982,0.8148,Moderate
ACC02580,2020-02-04,20:00,Friday,20,Ohio,Urban Road,None,,Dry,Night - Lit,59.24,60,841.8,2,48.0,4.6,Van,1.0,1.0,0,2580,PROCESSED,171258,0.041,Minor
ACC03843,2022-08-17,17:00,Monday,17,New York,Urban Road,Crossroads,Clear,Under Construction,Dawn,125.12,120,278.2,3,49.0,5.8,Van,0.0,1.0,5,3843,PROCESSED,891235,0.7506,Severe
ACC07483,2022-11-05,09:00,Wednesday,9,Washington,Urban Road,None,Clear,Dry,Night - Lit,94.42,50,318.2,2,46.0,15.4,Bus,,1.0,0,7483,PROCESSED,366648,0.0113,Moderate
ACC04628,2021-06-20,07:00,Sunday,7,CA,Highway,Crossroads,Foggy,,Night - Lit,57.29,60,805.8,2,47.0,13.8,Car,0.0,1.0,0,4628,PROCESSED,375830,0.0827,Minor
ACC01461,2020-12-23,17:00,Monday,17,FL,Urban Road,Roundabout,Clear,Dry,Daylight,,50,901.0,1,30.0,0.6,Truck,,1.0,0,1461,PROCESSED,647163,0.0774,Minor
ACC07564,2020-02-16,15:00,Tuesday,15,Ohio,Highway,Roundabout,Windy,Dry,Dusk,,50,239.4,8,43.0,18.7,Motorcycle,1.0,0.0,3,7564,PROCESSED,901692,0.4793,Severe
ACC03222,2023-02-12,22:00,Tuesday,22,Ill.,Urban Road,T-Junction,,Under Construction,Daylight,55.39,50,755.6,2,57.0,6.8,Van,0.0,1.0,0,3222,PROCESSED,793227,0.4671,Minor
ACC00830,2020-07-02,00:00,Sunday,0,Illinois,One-way,Roundabout,Clear,Dry,Daylight,99.98,80,138.8,4,16.0,4.8,SUV,1.0,1.0,2,830,PROCESSED,210871,0.5947,Severe
ACC01623,2023-11-20,16:00,Sunday,16,California,Urban Road,Crossroads,Stormy,Wet,Night - Unlit,92.55,120,331.0,3,29.0,12.4,Motorcycle,0.0,1.0,5,1623,PROCESSED,299661,0.7915,Severe
ACC00931,2020-02-04,10:00,Saturday,10,WA,Highway,Crossroads,Rainy,,Dusk,119.99,50,193.5,2,,8.0,Van,1.0,0.0,2,931,PROCESSED,649819,0.8471,Severe
ACC03110,2020-06-16,19:00,Saturday,19,Ohio,Highway,Crossroads,Rainy,Icy,Night - Lit,67.86,80,595.0,3,41.0,9.3,Motorcycle,0.0,0.0,4,3110,PROCESSED,596840,0.2041,Moderate
ACC00070,2021-07-13,10:00,Tuesday,10,New York,Urban Road,Crossroads,Clear,Icy,Daylight,116.3,50,426.4,5,36.0,,Car,1.0,1.0,8,70,PROCESSED,496999,0.1267,Severe
ACC00389,2020-12-23,16:00,Wednesday,16,California,Rural Road,Roundabout,Rainy,Dry,Night - Lit,90.63,50,,6,59.0,10.8,Truck,0.0,1.0,2,389,PROCESSED,557523,0.7639,Severe
ACC03487,2023-05-18,12:00,Friday,12,NY,Urban Road,T-Junction,,Wet,Night - Lit,53.04,50,807.8,2,,14.9,Bus,0.0,1.0,0,3487,PROCESSED,460051,0.1911,Minor
ACC06352,2020-05-03,20:00,Tuesday,20,NY,Rural Road,Roundabout,Snowy,,Night - Lit,99.99,60,430.9,1,19.0,8.1,Car,0.0,0.0,2,6352,PROCESSED,571385,0.8755,Severe
ACC01972,2020-02-08,14:00,Tuesday,14,WA,Rural Road,Crossroads,Clear,Icy,Daylight,100.08,60,322.3,4,32.0,,Car,1.0,1.0,1,1972,PROCESSED,913809,0.7347,Severe
ACC07171,2022-02-22,01:00,Saturday,1,NY,Urban Road,Crossroads,clear,Icy,Night - Lit,64.46,30,452.2,2,36.0,5.7,Motorcycle,,1.0,4,7171,PROCESSED,300273,0.4643,Moderate
ACC00699,2021-08-04,08:00,Sunday,8,Ill.,One-way,Roundabout,Clear,Dry,Night - Lit,69.77,80,448.4,2,39.0,0.0,SUV,0.0,0.0,2,699,PROCESSED,746261,0.7615,Moderate
ACC03038,2022-01-09,18:00,Friday,18,Ohio,Expressway,Crossroads,,Wet,Night - Lit,67.53,50,503.2,5,34.0,11.7,SUV,1.0,0.0,0,3038,PROCESSED,505117,0.5803,Moderate
ACC00748,2021-04-23,19:00,Wednesday,19,CA.,Highway,Crossroads,Rainy,Wet,Daylight,53.09,100,876.7,1,21.0,9.5,Truck,0.0,1.0,0,748,PROCESSED,458564,0.5878,Minor
ACC03640,2022-09-29,14:00,Monday,14,Ohio,Expressway,Slip Road,Rainy,Dry,,67.1,80,450.7,1,25.0,,Motorcycle,0.0,1.0,1,3640,PROCESSED,611183,0.3958,Moderate
ACC03965,2020-02-27,20:00,Saturday,20,New York,Rural Road,Slip Road,Windy,Wet,Night - Unlit,23.81,80,754.5,1,43.0,13.3,SUV,0.0,,0,3965,PROCESSED,666101,0.3403,Minor
ACC04810,2020-04-01,15:00,Tuesday,15,N.Y.,Highway,Roundabout,Windy,Under Construction,Night - Lit,59.09,50,692.1,2,27.0,,Car,0.0,1.0,0,4810,PROCESSED,284964,0.0279,Minor
ACC02237,2020-08-01,09:00,Wednesday,9,NY,Urban Road,Crossroads,Clear,Dry,Daylight,105.05,120,323.8,4,29.0,17.7,SUV,0.0,0.0,4,2237,PROCESSED,712781,0.6229,Severe
ACC07437,2023-12-05,19:00,Thursday,19,ny,Rural Road,Crossroads,Clear,Dry,Daylight,,100,166.6,6,40.0,1.6,Motorcycle,0.0,0.0,3,7437,PROCESSED,485895,0.9075,Severe
ACC06842,2021-10-24,17:00,Sunday,17,California,Rural Road,None,Fair,Dry,Daylight,96.56,100,,2,28.0,15.8,,0.0,1.0,1,6842,PROCESSED,227883,0.3237,Severe
ACC04324,2020-01-14,19:00,Friday,19,CA.,Highway,Crossroads,Windy,Dry,Night - Unlit,118.65,50,229.5,4,,12.4,Car,1.0,0.0,3,4324,PROCESSED,195324,0.4684,Severe
ACC01036,2020-04-16,10:00,Thursday,10,CA,Highway,Crossroads,Foggy,Wet,Night - Lit,61.72,80,500.7,3,20.0,10.5,Van,0.0,1.0,3,1036,PROCESSED,455824,0.4612,Moderate
ACC03550,2022-05-10,12:00,Tuesday,12,Florida,Rural Road,None,Clear,Dry,Dawn,105.05,30,286.1,3,41.0,13.1,Car,1.0,1.0,2,3550,PROCESSED,435470,0.288,Severe
ACC03242,2022-04-09,07:00,Saturday,7,IL,Expressway,None,Rainy,Wet,Night - Lit,102.54,80,234.4,3,37.0,9.3,Van,0.0,1.0,3,3242,PROCESSED,394228,0.6897,Severe
ACC06276,2022-11-22,06:00,Saturday,6,fl,Urban Road,T-Junction,Clear,Under Construction,Night - Unlit,,80,157.3,1,49.0,16.7,SUV,0.0,,2,6276,PROCESSED,969700,0.8298,Severe
ACC01096,2021-04-24,01:00,Tuesday,1,Texas,One-way,Slip Road,Raining,Wet,Daylight,95.89,30,,6,45.0,4.4,Motorcycle,0.0,1.0,5,1096,PROCESSED,256172,0.3128,Severe
